player,team,prop,pp_line,projection_id,kickoff,player_clean,prop_clean
Tucker Kraft,GB,Receptions,5.5,6492578,2025-09-11T20:15:00-04:00,TUCKER KRAFT,RECEPTIONSEPTIONS
Emanuel Wilson,GB,Rush+Rec TDs,0.5,6488583,2025-09-11T20:15:00-04:00,EMANUEL WILSON,RUSH+RECEPTIONS TDS
Noah Brown,WAS,Rush+Rec TDs,0.5,6488593,2025-09-11T20:15:00-04:00,NOAH BROWN,RUSH+RECEPTIONS TDS
Brandon McManus,GB,FG Made,1.5,6492582,2025-09-11T20:15:00-04:00,BRANDON MCMANUS,FG MADE
Chris Brooks,GB,Rush+Rec TDs,0.5,6488578,2025-09-11T20:15:00-04:00,CHRIS BROOKS,RUSH+RECEPTIONS TDS
Chris Rodriguez,WAS,Rush+Rec TDs,0.5,6488580,2025-09-11T20:15:00-04:00,CHRIS RODRIGUEZ,RUSH+RECEPTIONS TDS
Deebo Samuel,WAS,Rush+Rec TDs,0.5,6488581,2025-09-11T20:15:00-04:00,DEEBO SAMUEL,RUSH+RECEPTIONS TDS
Deebo Samuel,WAS,Longest Reception,20.5,6492430,2025-09-11T20:15:00-04:00,DEEBO SAMUEL,LONGEST RECEPTIONSEPTION
Deebo Samuel,WAS,Receiving Yards,48.5,6492435,2025-09-11T20:15:00-04:00,DEEBO SAMUEL,RECEPTIONSEIVING YARDS
Deebo Samuel,WAS,Receiving Yards,39.5,6492436,2025-09-11T20:15:00-04:00,DEEBO SAMUEL,RECEPTIONSEIVING YARDS
Deebo Samuel,WAS,Receiving Yards,99.5,6492437,2025-09-11T20:15:00-04:00,DEEBO SAMUEL,RECEPTIONSEIVING YARDS
Deebo Samuel,WAS,Receiving Yards,79.5,6492438,2025-09-11T20:15:00-04:00,DEEBO SAMUEL,RECEPTIONSEIVING YARDS
Deebo Samuel,WAS,Receiving Yards,64.5,6492439,2025-09-11T20:15:00-04:00,DEEBO SAMUEL,RECEPTIONSEIVING YARDS
Deebo Samuel,WAS,Receptions,7.5,6492585,2025-09-11T20:15:00-04:00,DEEBO SAMUEL,RECEPTIONSEPTIONS
Deebo Samuel,WAS,Receptions,5.5,6492586,2025-09-11T20:15:00-04:00,DEEBO SAMUEL,RECEPTIONSEPTIONS
Deebo Samuel,WAS,Receptions,4.5,6492587,2025-09-11T20:15:00-04:00,DEEBO SAMUEL,RECEPTIONSEPTIONS
Deebo Samuel,WAS,Receptions,3.5,6492588,2025-09-11T20:15:00-04:00,DEEBO SAMUEL,RECEPTIONSEPTIONS
Deebo Samuel,WAS,Receiving Yards,24.5,6492629,2025-09-11T20:15:00-04:00,DEEBO SAMUEL,RECEPTIONSEIVING YARDS
Jaylin Lane,WAS,Rush+Rec TDs,0.5,6488587,2025-09-11T20:15:00-04:00,JAYLIN LANE,RUSH+RECEPTIONS TDS
Matthew Golden,GB,Rush+Rec TDs,0.5,6488592,2025-09-11T20:15:00-04:00,MATTHEW GOLDEN,RUSH+RECEPTIONS TDS
Matthew Golden,GB,Longest Reception,19.5,6492541,2025-09-11T20:15:00-04:00,MATTHEW GOLDEN,LONGEST RECEPTIONSEPTION
Matthew Golden,GB,Receiving Yards,39.5,6492547,2025-09-11T20:15:00-04:00,MATTHEW GOLDEN,RECEPTIONSEIVING YARDS
Matthew Golden,GB,Receiving Yards,24.5,6492548,2025-09-11T20:15:00-04:00,MATTHEW GOLDEN,RECEPTIONSEIVING YARDS
Matthew Golden,GB,Receiving Yards,79.5,6492549,2025-09-11T20:15:00-04:00,MATTHEW GOLDEN,RECEPTIONSEIVING YARDS
Matthew Golden,GB,Receiving Yards,64.5,6492550,2025-09-11T20:15:00-04:00,MATTHEW GOLDEN,RECEPTIONSEIVING YARDS
Matthew Golden,GB,Receiving Yards,49.5,6492551,2025-09-11T20:15:00-04:00,MATTHEW GOLDEN,RECEPTIONSEIVING YARDS
Matthew Golden,GB,Receptions,5.5,6492552,2025-09-11T20:15:00-04:00,MATTHEW GOLDEN,RECEPTIONSEPTIONS
Matthew Golden,GB,Receptions,3.5,6492553,2025-09-11T20:15:00-04:00,MATTHEW GOLDEN,RECEPTIONSEPTIONS
Chris Moore,WAS,Rush+Rec TDs,0.5,6488579,2025-09-11T20:15:00-04:00,CHRIS MOORE,RUSH+RECEPTIONS TDS
Jacory Croskey-Merritt,WAS,Rush+Rec TDs,0.5,6488584,2025-09-11T20:15:00-04:00,JACORY CROSKEY MERRITT,RUSH+RECEPTIONS TDS
Matt Gay,WAS,FG Made,1.5,6492362,2025-09-11T20:15:00-04:00,MATT GAY,FG MADE
Edgerrin Cooper,GB,Sacks,0.5,6492591,2025-09-11T20:15:00-04:00,EDGERRIN COOPER,SACKS
Quay Walker,GB,Sacks,0.5,6492554,2025-09-11T20:15:00-04:00,QUAY WALKER,SACKS
Quay Walker,GB,Tackles+Ast,8.5,6492596,2025-09-11T20:15:00-04:00,QUAY WALKER,TACKLES+AST
Dorance Armstrong,WAS,Sacks,0.5,6492590,2025-09-11T20:15:00-04:00,DORANCE ARMSTRONG,SACKS
Frankie Luvu,WAS,Tackles+Ast,6.5,6492639,2025-09-11T20:15:00-04:00,FRANKIE LUVU,TACKLES+AST
Javon Kinlaw,WAS,Sacks,0.5,6492647,2025-09-11T20:15:00-04:00,JAVON KINLAW,SACKS
Devonte Wyatt,GB,Sacks,0.5,6492589,2025-09-11T20:15:00-04:00,DEVONTE WYATT,SACKS
Karl Brooks,GB,Sacks,0.5,6492592,2025-09-11T20:15:00-04:00,KARL BROOKS,SACKS
Kingsley Enagbare,GB,Sacks,0.5,6492593,2025-09-11T20:15:00-04:00,KINGSLEY ENAGBARE,SACKS
Daron Payne,WAS,Sacks,0.5,6492645,2025-09-11T20:15:00-04:00,DARON PAYNE,SACKS
Micah Parsons,GB,Sacks,0.5,6492595,2025-09-11T20:15:00-04:00,MICAH PARSONS,SACKS
Carrington Valentine,GB,Tackles+Ast,3.5,6492482,2025-09-11T20:15:00-04:00,CARRINGTON VALENTINE,TACKLES+AST
Colby Wooden,GB,Sacks,0.5,6492584,2025-09-11T20:15:00-04:00,COLBY WOODEN,SACKS
Lukas Van Ness,GB,Sacks,0.5,6492594,2025-09-11T20:15:00-04:00,LUKAS VAN NESS,SACKS
Mike Sainristil,WAS,Tackles+Ast,4.5,6492641,2025-09-11T20:15:00-04:00,MIKE SAINRISTIL,TACKLES+AST
Deatrich Wise,WAS,Sacks,0.5,6492646,2025-09-11T20:15:00-04:00,DEATRICH WISE,SACKS
Tress Way,WAS,Punts,3.5,6493092,2025-09-11T20:15:00-04:00,TRESS WAY,PUNTS
Daniel Whelan,GB,Punts,3.5,6493091,2025-09-11T20:15:00-04:00,DANIEL WHELAN,PUNTS
Jaxon Smith-Njigba,SEA,Rush+Rec TDs,0.5,6489804,2025-09-14T13:00:00-04:00,JAXON SMITH NJIGBA,RUSH+RECEPTIONS TDS
DK Metcalf,PIT,Rush+Rec TDs,0.5,6489803,2025-09-14T13:00:00-04:00,DK METCALF,RUSH+RECEPTIONS TDS
Christian McCaffrey,SF,Rush+Rec TDs,1.5,6489471,2025-09-14T13:00:00-04:00,CHRISTIAN MCCAFFREY,RUSH+RECEPTIONS TDS
Christian McCaffrey,SF,Rush+Rec TDs,0.5,6489472,2025-09-14T13:00:00-04:00,CHRISTIAN MCCAFFREY,RUSH+RECEPTIONS TDS
Alvin Kamara,NO,Rush+Rec TDs,1.5,6489469,2025-09-14T13:00:00-04:00,ALVIN KAMARA,RUSH+RECEPTIONS TDS
Alvin Kamara,NO,Rush+Rec TDs,0.5,6489470,2025-09-14T13:00:00-04:00,ALVIN KAMARA,RUSH+RECEPTIONS TDS
Lamar Jackson,BAL,Rush+Rec TDs,1.5,6488928,2025-09-14T13:00:00-04:00,LAMAR JACKSON,RUSH+RECEPTIONS TDS
Lamar Jackson,BAL,Rush+Rec TDs,0.5,6488929,2025-09-14T13:00:00-04:00,LAMAR JACKSON,RUSH+RECEPTIONS TDS
Derrick Henry,BAL,Rush+Rec TDs,1.5,6488925,2025-09-14T13:00:00-04:00,DERRICK HENRY,RUSH+RECEPTIONS TDS
Derrick Henry,BAL,Rush+Rec TDs,0.5,6488926,2025-09-14T13:00:00-04:00,DERRICK HENRY,RUSH+RECEPTIONS TDS
Jerry Jeudy,CLE,Rush+Rec TDs,0.5,6488927,2025-09-14T13:00:00-04:00,JERRY JEUDY,RUSH+RECEPTIONS TDS
David Njoku,CLE,Rush+Rec TDs,0.5,6490136,2025-09-14T13:00:00-04:00,DAVID NJOKU,RUSH+RECEPTIONS TDS
Ja'Marr Chase,CIN,Rush+Rec TDs,1.5,6488952,2025-09-14T13:00:00-04:00,JAMARR CHASE,RUSH+RECEPTIONS TDS
Ja'Marr Chase,CIN,Rush+Rec TDs,0.5,6488953,2025-09-14T13:00:00-04:00,JAMARR CHASE,RUSH+RECEPTIONS TDS
Chase Brown,CIN,Rush+Rec TDs,1.5,6488950,2025-09-14T13:00:00-04:00,CHASE BROWN,RUSH+RECEPTIONS TDS
Chase Brown,CIN,Rush+Rec TDs,0.5,6488951,2025-09-14T13:00:00-04:00,CHASE BROWN,RUSH+RECEPTIONS TDS
Brian Thomas,JAC,Rush+Rec TDs,0.5,6488949,2025-09-14T13:00:00-04:00,BRIAN THOMAS,RUSH+RECEPTIONS TDS
Travis Hunter,JAC,Rush+Rec TDs,0.5,6488954,2025-09-14T13:00:00-04:00,TRAVIS HUNTER,RUSH+RECEPTIONS TDS
Malik Nabers,NYG,Rush+Rec TDs,0.5,6488961,2025-09-14T13:00:00-04:00,MALIK NABERS,RUSH+RECEPTIONS TDS
CeeDee Lamb,DAL,Rush+Rec TDs,1.5,6488959,2025-09-14T13:00:00-04:00,CEEDEE LAMB,RUSH+RECEPTIONS TDS
George Pickens,DAL,Rush+Rec TDs,0.5,6488960,2025-09-14T13:00:00-04:00,GEORGE PICKENS,RUSH+RECEPTIONS TDS
Jahmyr Gibbs,DET,Rush+Rec TDs,0.5,6489289,2025-09-14T13:00:00-04:00,JAHMYR GIBBS,RUSH+RECEPTIONS TDS
Jahmyr Gibbs,DET,Rush+Rec TDs,1.5,6489290,2025-09-14T13:00:00-04:00,JAHMYR GIBBS,RUSH+RECEPTIONS TDS
Amon-Ra St. Brown,DET,Rush+Rec TDs,1.5,6489288,2025-09-14T13:00:00-04:00,AMON RA ST BROWN,RUSH+RECEPTIONS TDS
Calvin Ridley,TEN,Rush+Rec TDs,0.5,6489809,2025-09-14T13:00:00-04:00,CALVIN RIDLEY,RUSH+RECEPTIONS TDS
Tony Pollard,TEN,Rush+Rec TDs,0.5,6489813,2025-09-14T13:00:00-04:00,TONY POLLARD,RUSH+RECEPTIONS TDS
Kyren Williams,LA,Rush+Rec TDs,0.5,6489811,2025-09-14T13:00:00-04:00,KYREN WILLIAMS,RUSH+RECEPTIONS TDS
Kyren Williams,LA,Rush+Rec TDs,1.5,6489812,2025-09-14T13:00:00-04:00,KYREN WILLIAMS,RUSH+RECEPTIONS TDS
Davante Adams,LA,Rush+Rec TDs,0.5,6489810,2025-09-14T13:00:00-04:00,DAVANTE ADAMS,RUSH+RECEPTIONS TDS
Tyreek Hill,MIA,Rush+Rec TDs,1.5,6489463,2025-09-14T13:00:00-04:00,TYREEK HILL,RUSH+RECEPTIONS TDS
Tyreek Hill,MIA,Rush+Rec TDs,0.5,6492579,2025-09-14T13:00:00-04:00,TYREEK HILL,RUSH+RECEPTIONS TDS
De'Von Achane,MIA,Rush+Rec TDs,1.5,6489460,2025-09-14T13:00:00-04:00,DEVON ACHANE,RUSH+RECEPTIONS TDS
Stefon Diggs,NE,Rush+Rec TDs,0.5,6489461,2025-09-14T13:00:00-04:00,STEFON DIGGS,RUSH+RECEPTIONS TDS
TreVeyon Henderson,NE,Rush+Rec TDs,0.5,6489462,2025-09-14T13:00:00-04:00,TREVEYON HENDERSON,RUSH+RECEPTIONS TDS
Josh Allen,BUF,Rush+Rec TDs,1.5,6489467,2025-09-14T13:00:00-04:00,JOSH ALLEN,RUSH+RECEPTIONS TDS
Garrett Wilson,NYJ,Rush+Rec TDs,0.5,6489464,2025-09-14T13:00:00-04:00,GARRETT WILSON,RUSH+RECEPTIONS TDS
James Cook,BUF,Rush+Rec TDs,1.5,6489465,2025-09-14T13:00:00-04:00,JAMES COOK,RUSH+RECEPTIONS TDS
Justin Fields,NYJ,Rush+Rec TDs,0.5,6489468,2025-09-14T13:00:00-04:00,JUSTIN FIELDS,RUSH+RECEPTIONS TDS
Justin Fields,NYJ,Rush+Rec TDs,1.5,6492008,2025-09-14T13:00:00-04:00,JUSTIN FIELDS,RUSH+RECEPTIONS TDS
Jaxon Smith-Njigba,SEA,Receiving Yards,69.5,6496098,2025-09-14T13:00:00-04:00,JAXON SMITH NJIGBA,RECEPTIONSEIVING YARDS
Michael Dickson,SEA,Punts,4.0,6493101,2025-09-14T13:00:00-04:00,MICHAEL DICKSON,PUNTS
Corliss Waitman,PIT,Punts,3.5,6493102,2025-09-14T13:00:00-04:00,CORLISS WAITMAN,PUNTS
DK Metcalf,PIT,Receiving Yards,55.5,6496100,2025-09-14T13:00:00-04:00,DK METCALF,RECEPTIONSEIVING YARDS
Cooper Kupp,SEA,Receiving Yards,37.5,6496099,2025-09-14T13:00:00-04:00,COOPER KUPP,RECEPTIONSEIVING YARDS
Sam Darnold,SEA,Pass Yards,199.5,6495960,2025-09-14T13:00:00-04:00,SAM DARNOLD,PASSING YARDS
Aaron Rodgers,PIT,Pass Yards,212.5,6495961,2025-09-14T13:00:00-04:00,AARON RODGERS,PASSING YARDS
Brock Purdy,SF,Pass Yards,231.5,6495954,2025-09-14T13:00:00-04:00,BROCK PURDY,PASSING YARDS
Christian McCaffrey,SF,Rush Yards,77.5,6495983,2025-09-14T13:00:00-04:00,CHRISTIAN MCCAFFREY,RUSHING YARDS
Christian McCaffrey,SF,Receiving Yards,36.5,6496092,2025-09-14T13:00:00-04:00,CHRISTIAN MCCAFFREY,RECEPTIONSEIVING YARDS
Alvin Kamara,NO,Rush Yards,56.5,6495984,2025-09-14T13:00:00-04:00,ALVIN KAMARA,RUSHING YARDS
Chris Olave,NO,Receiving Yards,55.5,6496093,2025-09-14T13:00:00-04:00,CHRIS OLAVE,RECEPTIONSEIVING YARDS
Spencer Rattler,NO,Pass Yards,196.5,6495955,2025-09-14T13:00:00-04:00,SPENCER RATTLER,PASSING YARDS
Kai Kroeger,NO,Punts,4.5,6493095,2025-09-14T13:00:00-04:00,KAI KROEGER,PUNTS
Thomas Morstead,SF,Punts,3.0,6493096,2025-09-14T13:00:00-04:00,THOMAS MORSTEAD,PUNTS
Lamar Jackson,BAL,Pass Yards,221.5,6495968,2025-09-14T13:00:00-04:00,LAMAR JACKSON,PASSING YARDS
Lamar Jackson,BAL,Rush Yards,47.5,6495992,2025-09-14T13:00:00-04:00,LAMAR JACKSON,RUSHING YARDS
Derrick Henry,BAL,Rush Yards,94.5,6495993,2025-09-14T13:00:00-04:00,DERRICK HENRY,RUSHING YARDS
Zay Flowers,BAL,Receiving Yards,59.5,6496110,2025-09-14T13:00:00-04:00,ZAY FLOWERS,RECEPTIONSEIVING YARDS
Jerry Jeudy,CLE,Receiving Yards,65.5,6496109,2025-09-14T13:00:00-04:00,JERRY JEUDY,RECEPTIONSEIVING YARDS
Jordan Stout,BAL,Punts,3.0,6493110,2025-09-14T13:00:00-04:00,JORDAN STOUT,PUNTS
Joe Flacco,CLE,Pass Yards,251.5,6495967,2025-09-14T13:00:00-04:00,JOE FLACCO,PASSING YARDS
Corey Bojorquez,CLE,Punts,4.5,6493109,2025-09-14T13:00:00-04:00,COREY BOJORQUEZ,PUNTS
Ja'Marr Chase,CIN,Receiving Yards,84.5,6496103,2025-09-14T13:00:00-04:00,JAMARR CHASE,RECEPTIONSEIVING YARDS
Tee Higgins,CIN,Receiving Yards,65.5,6496104,2025-09-14T13:00:00-04:00,TEE HIGGINS,RECEPTIONSEIVING YARDS
Trevor Lawrence,JAC,Pass Yards,250.5,6495962,2025-09-14T13:00:00-04:00,TREVOR LAWRENCE,PASSING YARDS
Joe Burrow,CIN,Pass Yards,275.5,6495963,2025-09-14T13:00:00-04:00,JOE BURROW,PASSING YARDS
Chase Brown,CIN,Rush Yards,67.5,6495988,2025-09-14T13:00:00-04:00,CHASE BROWN,RUSHING YARDS
Brian Thomas,JAC,Receiving Yards,75.5,6496101,2025-09-14T13:00:00-04:00,BRIAN THOMAS,RECEPTIONSEIVING YARDS
Logan Cooke,JAC,Punts,3.5,6493103,2025-09-14T13:00:00-04:00,LOGAN COOKE,PUNTS
Ryan Rehkow,CIN,Punts,3.5,6493104,2025-09-14T13:00:00-04:00,RYAN REHKOW,PUNTS
Travis Hunter,JAC,Receiving Yards,51.5,6496102,2025-09-14T13:00:00-04:00,TRAVIS HUNTER,RECEPTIONSEIVING YARDS
Jake Ferguson,DAL,Receiving Yards,38.5,6496106,2025-09-14T13:00:00-04:00,JAKE FERGUSON,RECEPTIONSEIVING YARDS
Dak Prescott,DAL,Pass Yards,245.5,6495964,2025-09-14T13:00:00-04:00,DAK PRESCOTT,PASSING YARDS
CeeDee Lamb,DAL,Receiving Yards,79.5,6496105,2025-09-14T13:00:00-04:00,CEEDEE LAMB,RECEPTIONSEIVING YARDS
Bryan Anger,DAL,Punts,3.0,6493106,2025-09-14T13:00:00-04:00,BRYAN ANGER,PUNTS
Jamie Gillan,NYG,Punts,4.5,6493105,2025-09-14T13:00:00-04:00,JAMIE GILLAN,PUNTS
Jared Goff,DET,Pass Yards,242.5,6495953,2025-09-14T13:00:00-04:00,JARED GOFF,PASSING YARDS
Jahmyr Gibbs,DET,Rush Yards,64.5,6495981,2025-09-14T13:00:00-04:00,JAHMYR GIBBS,RUSHING YARDS
Jahmyr Gibbs,DET,Receiving Yards,29.5,6496091,2025-09-14T13:00:00-04:00,JAHMYR GIBBS,RECEPTIONSEIVING YARDS
Amon-Ra St. Brown,DET,Receiving Yards,65.5,6496089,2025-09-14T13:00:00-04:00,AMON RA ST BROWN,RECEPTIONSEIVING YARDS
Sam LaPorta,DET,Receiving Yards,46.5,6496090,2025-09-14T13:00:00-04:00,SAM LAPORTA,RECEPTIONSEIVING YARDS
David Montgomery,DET,Rush Yards,44.5,6495982,2025-09-14T13:00:00-04:00,DAVID MONTGOMERY,RUSHING YARDS
Jack Fox,DET,Punts,3.0,6493093,2025-09-14T13:00:00-04:00,JACK FOX,PUNTS
Calvin Ridley,TEN,Receiving Yards,62.5,6496097,2025-09-14T13:00:00-04:00,CALVIN RIDLEY,RECEPTIONSEIVING YARDS
Tony Pollard,TEN,Rush Yards,65.5,6495987,2025-09-14T13:00:00-04:00,TONY POLLARD,RUSHING YARDS
Cameron Ward,TEN,Pass Yards,194.5,6495959,2025-09-14T13:00:00-04:00,CAMERON WARD,PASSING YARDS
Kyren Williams,LA,Rush Yards,74.5,6495986,2025-09-14T13:00:00-04:00,KYREN WILLIAMS,RUSHING YARDS
Davante Adams,LA,Receiving Yards,57.5,6496096,2025-09-14T13:00:00-04:00,DAVANTE ADAMS,RECEPTIONSEIVING YARDS
Puka Nacua,LA,Receiving Yards,77.5,6496095,2025-09-14T13:00:00-04:00,PUKA NACUA,RECEPTIONSEIVING YARDS
Matthew Stafford,LA,Pass Yards,243.5,6495958,2025-09-14T13:00:00-04:00,MATTHEW STAFFORD,PASSING YARDS
Johnny Hekker,TEN,Punts,4.0,6493099,2025-09-14T13:00:00-04:00,JOHNNY HEKKER,PUNTS
Ethan Evans,LA,Punts,3.5,6493100,2025-09-14T13:00:00-04:00,ETHAN EVANS,PUNTS
Tyreek Hill,MIA,Receiving Yards,61.5,6496094,2025-09-14T13:00:00-04:00,TYREEK HILL,RECEPTIONSEIVING YARDS
Tua Tagovailoa,MIA,Pass Yards,238.5,6495957,2025-09-14T13:00:00-04:00,TUA TAGOVAILOA,PASSING YARDS
De'Von Achane,MIA,Rush Yards,59.5,6495985,2025-09-14T13:00:00-04:00,DEVON ACHANE,RUSHING YARDS
Bryce Baringer,NE,Punts,3.5,6493098,2025-09-14T13:00:00-04:00,BRYCE BARINGER,PUNTS
Jake Bailey,MIA,Punts,3.5,6493097,2025-09-14T13:00:00-04:00,JAKE BAILEY,PUNTS
Drake Maye,NE,Pass Yards,216.5,6495956,2025-09-14T13:00:00-04:00,DRAKE MAYE,PASSING YARDS
Josh Allen,BUF,Pass Yards,235.5,6495965,2025-09-14T13:00:00-04:00,JOSH ALLEN,PASSING YARDS
Josh Allen,BUF,Rush Yards,32.5,6495989,2025-09-14T13:00:00-04:00,JOSH ALLEN,RUSHING YARDS
Garrett Wilson,NYJ,Receiving Yards,58.5,6496108,2025-09-14T13:00:00-04:00,GARRETT WILSON,RECEPTIONSEIVING YARDS
James Cook,BUF,Rush Yards,63.5,6495990,2025-09-14T13:00:00-04:00,JAMES COOK,RUSHING YARDS
Dalton Kincaid,BUF,Receiving Yards,32.5,6496107,2025-09-14T13:00:00-04:00,DALTON KINCAID,RECEPTIONSEIVING YARDS
Justin Fields,NYJ,Pass Yards,183.5,6495966,2025-09-14T13:00:00-04:00,JUSTIN FIELDS,PASSING YARDS
Justin Fields,NYJ,Rush Yards,46.5,6495991,2025-09-14T13:00:00-04:00,JUSTIN FIELDS,RUSHING YARDS
Austin McNamara,NYJ,Punts,4.0,6493108,2025-09-14T13:00:00-04:00,AUSTIN MCNAMARA,PUNTS
Brad Robbins,BUF,Punts,3.0,6493107,2025-09-14T13:00:00-04:00,BRAD ROBBINS,PUNTS
James Conner,ARI,Rush+Rec TDs,1.5,6490139,2025-09-14T16:05:00-04:00,JAMES CONNER,RUSH+RECEPTIONS TDS
James Conner,ARI,Rush+Rec TDs,0.5,6491898,2025-09-14T16:05:00-04:00,JAMES CONNER,RUSH+RECEPTIONS TDS
Chuba Hubbard,CAR,Rush+Rec TDs,1.5,6490137,2025-09-14T16:05:00-04:00,CHUBA HUBBARD,RUSH+RECEPTIONS TDS
Marvin Harrison,ARI,Rush+Rec TDs,0.5,6490140,2025-09-14T16:05:00-04:00,MARVIN HARRISON,RUSH+RECEPTIONS TDS
Tetairoa McMillan,CAR,Rush+Rec TDs,0.5,6490141,2025-09-14T16:05:00-04:00,TETAIROA MCMILLAN,RUSH+RECEPTIONS TDS
Jonathan Taylor,IND,Rush+Rec TDs,1.5,6490149,2025-09-14T16:05:00-04:00,JONATHAN TAYLOR,RUSH+RECEPTIONS TDS
Courtland Sutton,DEN,Rush+Rec TDs,0.5,6490148,2025-09-14T16:05:00-04:00,COURTLAND SUTTON,RUSH+RECEPTIONS TDS
Tyler Warren,IND,Rush+Rec TDs,0.5,6490151,2025-09-14T16:05:00-04:00,TYLER WARREN,RUSH+RECEPTIONS TDS
RJ Harvey,DEN,Rush+Rec TDs,0.5,6490150,2025-09-14T16:05:00-04:00,RJ HARVEY,RUSH+RECEPTIONS TDS
Kyler Murray,ARI,Pass Yards,222.5,6495972,2025-09-14T16:05:00-04:00,KYLER MURRAY,PASSING YARDS
Kyler Murray,ARI,Rush Yards,29.5,6495999,2025-09-14T16:05:00-04:00,KYLER MURRAY,RUSHING YARDS
James Conner,ARI,Rush Yards,69.5,6495998,2025-09-14T16:05:00-04:00,JAMES CONNER,RUSHING YARDS
Chuba Hubbard,CAR,Rush Yards,60.5,6495997,2025-09-14T16:05:00-04:00,CHUBA HUBBARD,RUSHING YARDS
Bryce Young,CAR,Pass Yards,212.5,6495971,2025-09-14T16:05:00-04:00,BRYCE YOUNG,PASSING YARDS
Trey McBride,ARI,Receiving Yards,63.5,6496116,2025-09-14T16:05:00-04:00,TREY MCBRIDE,RECEPTIONSEIVING YARDS
Marvin Harrison,ARI,Receiving Yards,60.5,6496115,2025-09-14T16:05:00-04:00,MARVIN HARRISON,RECEPTIONSEIVING YARDS
Tetairoa McMillan,CAR,Receiving Yards,67.5,6496114,2025-09-14T16:05:00-04:00,TETAIROA MCMILLAN,RECEPTIONSEIVING YARDS
Blake Gillikin,ARI,Punts,3.5,6493114,2025-09-14T16:05:00-04:00,BLAKE GILLIKIN,PUNTS
Sam Martin,CAR,Punts,3.5,6493113,2025-09-14T16:05:00-04:00,SAM MARTIN,PUNTS
Jonathan Taylor,IND,Rush Yards,79.5,6495996,2025-09-14T16:05:00-04:00,JONATHAN TAYLOR,RUSHING YARDS
Bo Nix,DEN,Pass Yards,211.5,6495969,2025-09-14T16:05:00-04:00,BO NIX,PASSING YARDS
Bo Nix,DEN,Rush Yards,18.5,6495994,2025-09-14T16:05:00-04:00,BO NIX,RUSHING YARDS
Courtland Sutton,DEN,Receiving Yards,59.5,6496111,2025-09-14T16:05:00-04:00,COURTLAND SUTTON,RECEPTIONSEIVING YARDS
Michael Pittman,IND,Receiving Yards,49.5,6496112,2025-09-14T16:05:00-04:00,MICHAEL PITTMAN,RECEPTIONSEIVING YARDS
Rigoberto Sanchez,IND,Punts,3.5,6493112,2025-09-14T16:05:00-04:00,RIGOBERTO SANCHEZ,PUNTS
Daniel Jones,IND,Pass Yards,213.5,6495970,2025-09-14T16:05:00-04:00,DANIEL JONES,PASSING YARDS
J.K. Dobbins,DEN,Rush Yards,47.5,6495995,2025-09-14T16:05:00-04:00,JK DOBBINS,RUSHING YARDS
Tyler Warren,IND,Receiving Yards,44.5,6496113,2025-09-14T16:05:00-04:00,TYLER WARREN,RECEPTIONSEIVING YARDS
Jeremy Crawshaw,DEN,Punts,3.5,6493111,2025-09-14T16:05:00-04:00,JEREMY CRAWSHAW,PUNTS
Patrick Mahomes,KC,Rush+Rec TDs,0.5,6490156,2025-09-14T16:25:00-04:00,PATRICK MAHOMES,RUSH+RECEPTIONS TDS
Patrick Mahomes,KC,INT,0.5,6497982,2025-09-14T16:25:00-04:00,PATRICK MAHOMES,INT
Patrick Mahomes,KC,Longest Completion,34.5,6497983,2025-09-14T16:25:00-04:00,PATRICK MAHOMES,LONGEST COMPLETION
Patrick Mahomes,KC,Longest Rush,9.5,6497984,2025-09-14T16:25:00-04:00,PATRICK MAHOMES,LONGEST RUSH
Patrick Mahomes,KC,Pass Completions,22.5,6497985,2025-09-14T16:25:00-04:00,PATRICK MAHOMES,PASS COMPLETIONS
Patrick Mahomes,KC,Pass TDs,2.5,6497986,2025-09-14T16:25:00-04:00,PATRICK MAHOMES,PASS TDS
Patrick Mahomes,KC,Pass Yards,299.5,6497995,2025-09-14T16:25:00-04:00,PATRICK MAHOMES,PASSING YARDS
Patrick Mahomes,KC,Pass Yards,274.5,6497996,2025-09-14T16:25:00-04:00,PATRICK MAHOMES,PASSING YARDS
Patrick Mahomes,KC,Pass Yards,249.5,6497997,2025-09-14T16:25:00-04:00,PATRICK MAHOMES,PASSING YARDS
Patrick Mahomes,KC,Pass Yards,199.5,6497998,2025-09-14T16:25:00-04:00,PATRICK MAHOMES,PASSING YARDS
Patrick Mahomes,KC,Rush Attempts,5.5,6497999,2025-09-14T16:25:00-04:00,PATRICK MAHOMES,RUSH ATTEMPTSEMPTS
Patrick Mahomes,KC,Rush Yards,39.5,6498003,2025-09-14T16:25:00-04:00,PATRICK MAHOMES,RUSHING YARDS
Patrick Mahomes,KC,Rush Yards,24.5,6498004,2025-09-14T16:25:00-04:00,PATRICK MAHOMES,RUSHING YARDS
Patrick Mahomes,KC,Pass Attempts,35.5,6498051,2025-09-14T16:25:00-04:00,PATRICK MAHOMES,PASS ATTEMPTSEMPTSEMPTS
Patrick Mahomes,KC,Pass Yards,224.5,6498052,2025-09-14T16:25:00-04:00,PATRICK MAHOMES,PASSING YARDS
Patrick Mahomes,KC,Pass Yards,233.5,6498076,2025-09-14T16:25:00-04:00,PATRICK MAHOMES,PASSING YARDS
Patrick Mahomes,KC,Pass Yards,324.5,6498077,2025-09-14T16:25:00-04:00,PATRICK MAHOMES,PASSING YARDS
